slurm-1406999.out:DATA, 1, 1, 57.371000
slurm-1406999.out:DATA, 1, 1, 87.967000
slurm-1406999.out:DATA, 1, 1, 51.006000
slurm-1407000.out:DATA, 1, 2, 61.942000
slurm-1407000.out:DATA, 1, 2, 99.184000
slurm-1407000.out:DATA, 1, 2, 52.443000
slurm-1407001.out:DATA, 1, 4, 58.156000
slurm-1407001.out:DATA, 1, 4, 98.447000
slurm-1407001.out:DATA, 1, 4, 52.445000
slurm-1407002.out:DATA, 1, 8, 56.922000
slurm-1407002.out:DATA, 1, 8, 93.858000
slurm-1407002.out:DATA, 1, 8, 48.639000
slurm-1407003.out:DATA, 1, 16, 54.881000
slurm-1407003.out:DATA, 1, 16, 91.873000
slurm-1407003.out:DATA, 1, 16, 48.001000
