slurm-1401029.out:DATA, 1, 1, 56.700000
slurm-1401029.out:DATA, 1, 1, 47.178000
slurm-1401029.out:DATA, 1, 1, 47.323000
slurm-1401030.out:DATA, 1, 2, 57.725000
slurm-1401030.out:DATA, 1, 2, 47.176000
slurm-1401030.out:DATA, 1, 2, 47.357000
slurm-1401031.out:DATA, 1, 4, 57.040000
slurm-1401031.out:DATA, 1, 4, 47.381000
slurm-1401031.out:DATA, 1, 4, 47.998000
slurm-1401032.out:DATA, 1, 8, 52.637000
slurm-1401032.out:DATA, 1, 8, 43.515000
slurm-1401032.out:DATA, 1, 8, 44.133000
slurm-1401033.out:DATA, 1, 16, 54.448000
slurm-1401033.out:DATA, 1, 16, 44.515000
slurm-1401033.out:DATA, 1, 16, 44.564000
