slurm-1535939.out:DATA: Total Runtime: 506.8811
slurm-1535940.out:DATA: Total Runtime: 260.3839
slurm-1535941.out:DATA: Total Runtime: 185.0071
slurm-1535942.out:DATA: Total Runtime: 137.1868
slurm-1535943.out:DATA: Total Runtime: 118.4269
