slurm-1525194.out:DATA: Total Runtime: 18.9695
slurm-1525195.out:DATA: Total Runtime: 10.6309
slurm-1525196.out:DATA: Total Runtime: 7.8178
slurm-1525197.out:DATA: Total Runtime: 7.3007
slurm-1525198.out:DATA: Total Runtime: 7.0669
