slurm-1401078.out:DATA, 1, 1, 459.452000
slurm-1401078.out:DATA, 1, 1, 381.292000
slurm-1401078.out:DATA, 1, 1, 387.316000
slurm-1401079.out:DATA, 1, 2, 459.651000
slurm-1401079.out:DATA, 1, 2, 380.792000
slurm-1401079.out:DATA, 1, 2, 386.430000
slurm-1401080.out:DATA, 1, 4, 436.103000
slurm-1401080.out:DATA, 1, 4, 361.732000
slurm-1401080.out:DATA, 1, 4, 367.646000
slurm-1401081.out:DATA, 1, 8, 433.974000
slurm-1401081.out:DATA, 1, 8, 361.428000
slurm-1401081.out:DATA, 1, 8, 366.316000
slurm-1401082.out:DATA, 1, 16, 438.412000
slurm-1401082.out:DATA, 1, 16, 358.194000
slurm-1401082.out:DATA, 1, 16, 358.914000
