slurm-1534189.out:DATA: Total Runtime: 200.5839
slurm-1534190.out:DATA: Total Runtime: 98.5754
slurm-1534191.out:DATA: Total Runtime: 71.7540
slurm-1534192.out:DATA: Total Runtime: 54.0405
slurm-1534193.out:DATA: Total Runtime: 44.5201
