slurm-1525204.out:DATA: Total Runtime: 9.9268
slurm-1525205.out:DATA: Total Runtime: 6.4025
slurm-1525206.out:DATA: Total Runtime: 5.7229
slurm-1525207.out:DATA: Total Runtime: 5.6632
slurm-1525208.out:DATA: Total Runtime: 6.3501
