slurm-1398952.out:DATA, 1, 1, 1888.482000
slurm-1398952.out:DATA, 1, 1, 1701.404000
slurm-1398952.out:DATA, 1, 1, 1218.916000
slurm-1398953.out:DATA, 1, 2, 1858.864000
slurm-1398953.out:DATA, 1, 2, 1763.951000
slurm-1398953.out:DATA, 1, 2, 1262.035000
slurm-1398954.out:DATA, 1, 4, 1739.752000
slurm-1398954.out:DATA, 1, 4, 1610.766000
slurm-1398954.out:DATA, 1, 4, 1387.208000
slurm-1398955.out:DATA, 1, 8, 1739.084000
slurm-1398955.out:DATA, 1, 8, 1612.806000
slurm-1398955.out:DATA, 1, 8, 1155.712000
slurm-1398956.out:DATA, 1, 16, 1753.762000
slurm-1398956.out:DATA, 1, 16, 1594.757000
slurm-1398956.out:DATA, 1, 16, 1182.351000
