slurm-1525271.out:DATA: Total Runtime: 2.4915
slurm-1525272.out:DATA: Total Runtime: 4.1431
slurm-1525273.out:DATA: Total Runtime: 5.2367
slurm-1525274.out:DATA: Total Runtime: 7.0439
slurm-1525276.out:DATA: Total Runtime: 4.5161
