slurm-1525186.out:DATA: Total Runtime: 35.4008
slurm-1525187.out:DATA: Total Runtime: 18.9553
slurm-1525188.out:DATA: Total Runtime: 13.2535
slurm-1525189.out:DATA: Total Runtime: 10.4737
slurm-1525190.out:DATA: Total Runtime: 9.3241
