slurm-1534114.out:DATA: Total Runtime: 50.3779
slurm-1534115.out:DATA: Total Runtime: 27.8901
slurm-1534116.out:DATA: Total Runtime: 20.1451
slurm-1534117.out:DATA: Total Runtime: 16.3155
slurm-1534118.out:DATA: Total Runtime: 14.6396
