slurm-1407307.out:DATA, 1, 1, 231.488000
slurm-1407307.out:DATA, 1, 1, 389.329000
slurm-1407307.out:DATA, 1, 1, 203.855000
slurm-1407308.out:DATA, 1, 2, 231.295000
slurm-1407308.out:DATA, 1, 2, 389.360000
slurm-1407308.out:DATA, 1, 2, 196.016000
slurm-1407309.out:DATA, 1, 4, 229.508000
slurm-1407309.out:DATA, 1, 4, 350.975000
slurm-1407309.out:DATA, 1, 4, 203.988000
slurm-1407310.out:DATA, 1, 8, 231.471000
slurm-1407310.out:DATA, 1, 8, 350.301000
slurm-1407310.out:DATA, 1, 8, 204.452000
slurm-1407311.out:DATA, 1, 16, 219.021000
slurm-1407311.out:DATA, 1, 16, 367.490000
slurm-1407311.out:DATA, 1, 16, 201.695000
