slurm-1534145.out:DATA: Total Runtime: 98.6727
slurm-1534146.out:DATA: Total Runtime: 52.2187
slurm-1534147.out:DATA: Total Runtime: 38.1478
slurm-1534148.out:DATA: Total Runtime: 28.4346
slurm-1534149.out:DATA: Total Runtime: 26.1712
