slurm-1398914.out:DATA, 1, 1, 922.805000
slurm-1398914.out:DATA, 1, 1, 849.522000
slurm-1398914.out:DATA, 1, 1, 612.741000
slurm-1398915.out:DATA, 1, 2, 945.721000
slurm-1398915.out:DATA, 1, 2, 882.463000
slurm-1398915.out:DATA, 1, 2, 630.566000
slurm-1398916.out:DATA, 1, 4, 868.836000
slurm-1398916.out:DATA, 1, 4, 807.632000
slurm-1398916.out:DATA, 1, 4, 577.114000
slurm-1398917.out:DATA, 1, 8, 869.422000
slurm-1398917.out:DATA, 1, 8, 807.032000
slurm-1398917.out:DATA, 1, 8, 577.439000
slurm-1398918.out:DATA, 1, 16, 877.068000
slurm-1398918.out:DATA, 1, 16, 796.959000
slurm-1398918.out:DATA, 1, 16, 589.857000
