slurm-1549024.out:DATA: Total Runtime: 43251.6436
slurm-1549025.out:DATA: Total Runtime: 34541.7937
slurm-1549026.out:DATA: Total Runtime: 27865.7648
slurm-1549027.out:DATA: Total Runtime: 26231.6345
slurm-1549028.out:DATA: Total Runtime: 24226.8255
