slurm-1547055.out:DATA: Total Runtime: 10632.0644
slurm-1547056.out:DATA: Total Runtime: 5164.4674
slurm-1547057.out:DATA: Total Runtime: 3435.9963
slurm-1547058.out:DATA: Total Runtime: 2670.5760
slurm-1547059.out:DATA: Total Runtime: 2151.5803
