slurm-1398891.out:DATA, 1, 1, 234.905000
slurm-1398891.out:DATA, 1, 1, 560.502000
slurm-1398891.out:DATA, 1, 1, 148.114000
slurm-1398892.out:DATA, 1, 2, 235.069000
slurm-1398892.out:DATA, 1, 2, 212.679000
slurm-1398892.out:DATA, 1, 2, 164.717000
slurm-1398893.out:DATA, 1, 4, 234.184000
slurm-1398893.out:DATA, 1, 4, 212.704000
slurm-1398893.out:DATA, 1, 4, 160.363000
slurm-1398894.out:DATA, 1, 8, 231.720000
slurm-1398894.out:DATA, 1, 8, 210.965000
slurm-1398894.out:DATA, 1, 8, 156.547000
slurm-1398895.out:DATA, 1, 16, 213.023000
slurm-1398895.out:DATA, 1, 16, 197.533000
slurm-1398895.out:DATA, 1, 16, 140.747000
