slurm-1405666.out:DATA, 1, 1, 1860.457000
slurm-1405666.out:DATA, 1, 1, 1545.141000
slurm-1405666.out:DATA, 1, 1, 1564.462000
slurm-1405667.out:DATA, 1, 2, 1853.857000
slurm-1405667.out:DATA, 1, 2, 1515.161000
slurm-1405667.out:DATA, 1, 2, 1519.954000
slurm-1405668.out:DATA, 1, 4, 1853.565000
slurm-1405668.out:DATA, 1, 4, 1511.780000
slurm-1405668.out:DATA, 1, 4, 1519.203000
slurm-1405669.out:DATA, 1, 8, 1761.276000
slurm-1405669.out:DATA, 1, 8, 1436.336000
slurm-1405669.out:DATA, 1, 8, 1443.058000
slurm-1405670.out:DATA, 1, 16, 1752.745000
slurm-1405670.out:DATA, 1, 16, 4301.397000
slurm-1405670.out:DATA, 1, 16, 1437.644000
