slurm-1546927.out:DATA: Total Runtime: 5065.9457
slurm-1546928.out:DATA: Total Runtime: 2577.1062
slurm-1546929.out:DATA: Total Runtime: 1741.9236
slurm-1546930.out:DATA: Total Runtime: 1371.2668
slurm-1546931.out:DATA: Total Runtime: 1152.4970
