slurm-1535889.out:DATA: Total Runtime: 256.3164
slurm-1535890.out:DATA: Total Runtime: 150.3418
slurm-1535891.out:DATA: Total Runtime: 101.9547
slurm-1535892.out:DATA: Total Runtime: 82.1615
slurm-1535893.out:DATA: Total Runtime: 65.0441
