slurm-1407019.out:DATA, 1, 1, 117.006000
slurm-1407019.out:DATA, 1, 1, 177.252000
slurm-1407019.out:DATA, 1, 1, 102.144000
slurm-1407020.out:DATA, 1, 2, 116.089000
slurm-1407020.out:DATA, 1, 2, 194.550000
slurm-1407020.out:DATA, 1, 2, 103.079000
slurm-1407021.out:DATA, 1, 4, 115.907000
slurm-1407021.out:DATA, 1, 4, 198.213000
slurm-1407021.out:DATA, 1, 4, 100.980000
slurm-1407022.out:DATA, 1, 8, 110.107000
slurm-1407022.out:DATA, 1, 8, 185.359000
slurm-1407022.out:DATA, 1, 8, 97.164000
slurm-1407023.out:DATA, 1, 16, 109.312000
slurm-1407023.out:DATA, 1, 16, 186.112000
slurm-1407023.out:DATA, 1, 16, 96.511000
